engine_id,cycle,sensor_2_temp,sensor_3_pressure,sensor_4_speed,sensor_7_flow,true_rul_cycles
10,136,648.55,1590.5,1409.22,549.98,47
10,137,648.27,1591.46,1409.37,549.8,46
10,138,648.76,1590.25,1408.63,549.46,45
10,139,648.09,1589.39,1406.51,549.94,44
10,140,647.88,1593.51,1409.77,549.44,43
10,141,648.8,1592.22,1408.36,549.53,42
10,142,648.2,1592.58,1408.74,549.48,41
10,143,648.59,1592.02,1410.71,549.41,40
10,144,649.18,1592.54,1410.58,549.36,39
10,145,649.01,1591.97,1407.12,549.11,38
10,146,649.01,1592.75,1408.54,549.48,37
10,147,649.03,1592.17,1410.22,549.56,36
10,148,648.86,1591.68,1410.54,549.5,35
10,149,648.37,1592.64,1408.85,549.05,34
10,150,648.71,1592.51,1410.14,549.19,33
10,151,648.87,1591.94,1410.74,548.43,32
10,152,648.94,1594.48,1410.38,549.64,31
10,153,648.29,1591.22,1410.44,549.7,30
10,154,648.7,1592.33,1410.42,548.78,29
10,155,649.41,1589.66,1410.56,548.89,28
10,156,649.07,1593.74,1410.59,549.16,27
10,157,649.68,1591.0,1410.46,548.9,26
10,158,649.71,1593.95,1410.94,549.61,25
10,159,649.84,1593.02,1410.43,549.27,24
10,160,649.49,1594.14,1408.71,549.63,23
10,161,649.5,1591.43,1409.83,548.4,22
10,162,649.09,1593.29,1411.83,549.14,21
10,163,649.66,1592.18,1410.03,548.77,20
10,164,649.34,1593.2,1410.53,548.87,19
10,165,649.4,1593.87,1410.57,548.46,18
10,166,649.72,1593.65,1409.62,548.74,17
10,167,650.0,1592.51,1409.96,548.8,16
10,168,650.05,1596.13,1411.54,549.19,15
10,169,649.99,1593.22,1411.6,548.82,14
10,170,650.05,1592.98,1411.52,548.78,13
10,171,650.04,1594.1,1410.99,548.94,12
10,172,649.83,1592.38,1409.78,548.83,11
10,173,649.86,1592.29,1411.43,548.72,10
10,174,649.88,1594.75,1412.46,549.11,9
10,175,650.19,1594.43,1411.6,548.79,8
10,176,650.07,1594.83,1410.28,548.7,7
10,177,650.41,1594.11,1411.53,548.31,6
10,178,649.77,1595.04,1411.09,548.09,5
10,179,649.87,1593.71,1412.36,548.65,4
10,180,650.01,1594.25,1412.85,548.85,3
10,181,649.96,1596.43,1411.8,548.79,2
10,182,650.39,1596.54,1411.01,548.45,1
10,183,650.99,1592.33,1411.96,548.38,0
11,1,642.7,1578.44,1398.94,552.45,122
11,2,641.68,1580.55,1399.75,552.68,121
11,3,642.62,1581.01,1398.93,553.18,120
11,4,642.48,1581.13,1399.93,552.8,119
11,5,641.56,1581.66,1399.69,552.56,118
11,6,642.06,1582.9,1400.05,553.06,117
11,7,642.47,1579.87,1399.87,552.56,116
11,8,642.52,1581.71,1400.4,552.55,115
11,9,642.27,1579.68,1399.86,552.97,114
11,10,642.48,1580.71,1400.44,552.54,113
11,11,642.91,1580.78,1401.22,553.02,112
11,12,642.5,1580.96,1401.68,553.01,111
11,13,642.4,1579.57,1401.27,552.49,110
11,14,643.25,1582.39,1401.34,552.8,109
11,15,642.76,1582.11,1400.49,552.44,108
11,16,642.52,1580.64,1402.93,551.87,107
11,17,643.09,1583.09,1403.44,552.43,106
11,18,643.34,1582.27,1402.6,552.47,105
11,19,643.08,1583.69,1401.48,551.83,104
11,20,642.74,1582.23,1402.03,552.55,103
11,21,643.71,1582.69,1402.86,552.24,102
11,22,643.0,1580.91,1403.17,551.52,101
11,23,643.51,1586.42,1402.61,552.1,100
11,24,642.98,1584.91,1403.31,552.33,99
11,25,643.73,1583.78,1402.32,551.79,98
11,26,644.18,1583.15,1402.95,552.01,97
11,27,644.05,1583.32,1402.56,552.02,96
11,28,645.12,1584.42,1404.8,551.97,95
11,29,643.88,1582.29,1404.11,551.67,94
11,30,644.8,1582.49,1403.64,551.43,93
11,31,643.97,1583.86,1402.55,551.82,92
11,32,644.15,1584.92,1401.45,551.66,91
11,33,644.78,1584.75,1404.24,552.02,90
11,34,643.92,1584.99,1403.4,552.44,89
11,35,644.74,1584.95,1403.95,551.86,88
11,36,644.66,1584.13,1403.94,551.97,87
11,37,644.98,1585.7,1404.82,551.98,86
11,38,644.88,1583.32,1402.79,551.54,85
11,39,644.71,1586.5,1401.58,551.26,84
11,40,644.69,1583.75,1403.26,551.39,83
11,41,644.46,1584.14,1405.09,551.68,82
11,42,645.21,1585.15,1404.91,551.72,81
11,43,645.21,1584.53,1403.84,551.74,80
11,44,644.83,1583.89,1403.86,551.86,79
11,45,644.9,1585.95,1403.9,551.58,78
11,46,645.39,1583.9,1404.7,550.81,77
11,47,645.03,1585.79,1406.06,551.38,76
11,48,645.01,1585.55,1405.42,551.02,75
11,49,645.82,1585.43,1404.05,551.06,74
11,50,644.81,1583.57,1404.81,551.15,73
11,51,645.63,1586.2,1406.84,551.18,72
11,52,645.04,1585.08,1405.07,550.97,71
11,53,645.17,1586.48,1405.14,551.54,70
11,54,645.37,1586.17,1406.54,551.12,69
11,55,645.43,1585.94,1404.39,551.01,68
11,56,646.28,1588.88,1404.27,551.21,67
11,57,646.0,1586.73,1405.23,550.34,66
11,58,646.26,1585.58,1405.06,551.0,65
11,59,645.35,1585.71,1406.73,550.88,64
11,60,645.88,1587.57,1406.39,551.14,63
11,61,645.77,1586.31,1406.44,550.96,62
11,62,645.75,1586.48,1405.89,550.74,61
11,63,646.37,1586.15,1406.18,550.48,60
11,64,645.96,1587.9,1406.15,550.9,59
11,65,646.15,1588.31,1405.09,550.54,58
11,66,646.75,1588.81,1406.88,550.83,57
11,67,646.45,1588.87,1408.03,550.41,56
11,68,647.25,1589.46,1406.42,550.46,55
11,69,646.82,1589.51,1407.05,550.33,54
11,70,646.0,1589.46,1405.28,550.03,53
11,71,646.75,1587.32,1407.18,550.31,52
11,72,647.29,1586.97,1406.49,550.37,51
11,73,647.06,1589.85,1406.39,550.19,50
11,74,647.32,1586.51,1407.53,550.52,49
11,75,646.65,1588.89,1408.51,550.45,48
11,76,647.43,1590.58,1408.86,550.23,47
11,77,647.16,1590.7,1407.36,549.9,46
11,78,647.17,1590.01,1407.25,550.03,45
11,79,647.05,1591.49,1407.43,549.9,44
11,80,647.29,1590.85,1408.26,549.92,43
11,81,647.61,1590.34,1407.34,549.57,42
11,82,647.87,1589.35,1408.35,550.1,41
11,83,647.76,1589.75,1407.59,549.62,40
11,84,647.56,1591.06,1409.31,550.3,39
11,85,647.93,1592.18,1408.05,549.5,38
11,86,648.71,1591.27,1407.16,550.32,37
11,87,647.71,1590.12,1409.3,550.23,36
11,88,647.68,1592.64,1409.28,549.54,35
11,89,648.05,1592.82,1407.43,550.16,34
11,90,648.56,1591.73,1408.89,550.3,33
11,91,649.14,1590.51,1409.37,550.23,32
11,92,648.04,1591.66,1409.78,549.03,31
11,93,648.76,1590.19,1409.23,549.94,30
11,94,647.54,1592.56,1410.8,549.4,29
11,95,648.8,1593.34,1407.99,549.75,28
11,96,649.04,1592.63,1409.44,549.19,27
11,97,649.26,1592.03,1408.74,549.36,26
11,98,648.92,1590.24,1409.58,549.29,25
11,99,649.38,1589.98,1410.41,549.8,24
11,100,648.18,1590.3,1411.18,549.07,23
11,101,650.22,1590.31,1409.99,549.3,22
11,102,648.97,1593.16,1410.37,549.22,21
11,103,648.71,1593.99,1410.55,549.27,20
11,104,649.43,1593.77,1409.54,549.36,19
11,105,649.03,1593.94,1410.09,549.34,18
11,106,649.15,1593.9,1409.56,549.13,17
11,107,649.79,1593.78,1410.59,549.63,16
11,108,649.87,1594.37,1411.06,549.28,15
11,109,650.2,1592.97,1411.44,549.12,14
11,110,649.45,1593.47,1410.91,548.72,13
11,111,650.02,1593.59,1410.9,549.35,12
11,112,649.79,1595.7,1410.51,548.57,11
11,113,649.69,1590.59,1411.75,548.55,10
11,114,649.63,1594.95,1411.22,548.7,9
11,115,649.13,1595.77,1411.8,549.41,8
11,116,649.78,1592.59,1412.11,548.7,7
11,117,650.34,1596.4,1411.73,548.77,6
11,118,650.25,1592.62,1412.4,549.03,5
11,119,650.44,1592.89,1411.51,549.08,4
11,120,650.07,1596.25,1411.75,548.82,3
11,121,650.2,1595.05,1412.15,548.25,2
11,122,650.54,1591.85,1411.42,548.7,1
11,123,650.95,1595.77,1410.89,548.81,0
12,1,641.79,1578.84,1400.35,552.51,160
12,2,641.66,1579.39,1398.71,552.94,159
12,3,641.32,1580.87,1399.91,552.73,158
12,4,642.03,1580.31,1400.77,553.28,157
12,5,642.67,1583.15,1400.91,552.9,156
12,6,642.13,1580.06,1400.88,552.53,155
12,7,642.46,1580.64,1399.94,552.49,154
12,8,643.43,1579.08,1400.54,553.14,153
12,9,642.69,1580.28,1399.72,552.79,152
12,10,641.47,1581.15,1400.77,553.04,151
12,11,642.12,1580.65,1401.17,552.75,150
12,12,642.1,1580.36,1402.01,552.74,149
12,13,642.02,1582.29,1399.69,552.54,148
12,14,642.96,1582.78,1399.17,552.82,147
12,15,643.14,1580.75,1401.19,551.67,146
12,16,641.75,1582.84,1400.76,552.45,145
12,17,642.99,1581.17,1400.9,552.64,144
12,18,642.35,1583.09,1401.16,552.2,143
12,19,642.55,1581.84,1401.17,552.0,142
12,20,642.82,1580.92,1402.5,552.48,141
12,21,643.74,1581.13,1401.33,552.53,140
12,22,643.4,1582.94,1400.93,552.13,139
12,23,643.07,1583.95,1400.91,552.2,138
12,24,643.56,1583.08,1402.23,552.35,137
12,25,642.89,1581.53,1402.76,552.53,136
12,26,642.84,1583.5,1402.98,552.29,135
12,27,643.6,1583.76,1401.46,552.94,134
12,28,643.97,1583.27,1402.06,552.37,133
12,29,642.91,1585.24,1403.06,552.63,132
12,30,643.6,1582.4,1401.7,552.41,131
12,31,643.43,1582.7,1402.75,551.94,130
12,32,644.11,1583.0,1401.18,551.9,129
12,33,644.27,1581.99,1403.17,552.11,128
12,34,643.73,1586.23,1401.51,551.83,127
12,35,643.84,1586.2,1402.59,552.1,126
12,36,643.77,1583.83,1402.46,552.2,125
12,37,644.26,1583.21,1401.86,551.99,124
12,38,644.57,1582.6,1403.1,551.58,123
12,39,643.64,1585.24,1403.46,552.01,122
12,40,643.18,1583.11,1403.47,551.45,121
12,41,644.02,1584.79,1401.85,551.35,120
12,42,643.62,1584.37,1402.68,552.09,119
12,43,644.32,1586.32,1402.21,551.9,118
12,44,644.0,1584.87,1403.38,551.47,117
12,45,644.31,1584.34,1402.87,551.96,116
12,46,644.02,1586.85,1404.19,551.82,115
12,47,645.62,1584.07,1403.99,551.75,114
12,48,644.85,1586.33,1404.02,551.97,113
12,49,644.37,1584.38,1404.96,551.81,112
12,50,644.74,1583.82,1404.5,551.37,111
12,51,644.26,1584.95,1401.88,551.76,110
12,52,644.9,1584.49,1403.67,551.51,109
12,53,644.48,1585.23,1403.75,551.55,108
12,54,644.79,1584.68,1404.25,551.73,107
12,55,644.69,1585.67,1404.51,551.08,106
12,56,645.35,1587.75,1404.1,551.38,105
12,57,644.92,1586.13,1404.66,550.93,104
12,58,644.72,1586.08,1404.21,551.03,103
12,59,645.72,1584.61,1404.43,551.3,102
12,60,644.74,1585.89,1404.79,551.18,101
12,61,645.09,1586.48,1402.97,551.04,100
12,62,645.36,1585.22,1404.19,551.54,99
12,63,645.07,1588.32,1403.29,550.58,98
12,64,645.73,1584.86,1404.0,551.51,97
12,65,645.23,1587.23,1404.36,551.29,96
12,66,645.28,1585.13,1406.3,551.49,95
12,67,645.25,1586.11,1406.17,550.83,94
12,68,645.22,1586.98,1406.88,551.12,93
12,69,646.06,1585.29,1405.43,550.96,92
12,70,646.44,1588.53,1407.04,550.83,91
12,71,645.76,1587.15,1404.77,551.05,90
12,72,646.16,1586.14,1404.8,550.76,89
12,73,645.32,1587.92,1404.88,550.72,88
12,74,646.12,1586.97,1405.1,551.17,87
12,75,645.73,1584.47,1406.66,550.66,86
12,76,645.72,1586.32,1405.71,550.79,85
12,77,646.46,1589.24,1405.2,550.57,84
12,78,645.91,1587.89,1405.72,550.67,83
12,79,645.65,1584.81,1405.08,551.17,82
12,80,646.4,1587.32,1406.55,550.38,81
12,81,646.3,1585.5,1406.31,550.81,80
12,82,646.44,1589.14,1406.73,550.35,79
12,83,646.86,1587.58,1404.61,550.65,78
12,84,646.69,1586.71,1407.33,550.38,77
12,85,646.3,1587.23,1404.97,550.33,76
12,86,646.26,1587.96,1404.01,550.81,75
12,87,646.88,1589.63,1405.29,550.48,74
12,88,647.02,1589.54,1407.74,550.57,73
12,89,646.68,1586.53,1407.49,550.37,72
12,90,646.77,1588.46,1404.79,550.24,71
12,91,646.99,1588.53,1407.15,550.69,70
12,92,646.53,1588.07,1406.74,550.66,69
12,93,646.82,1586.64,1406.77,550.62,68
12,94,647.51,1589.21,1405.82,550.25,67
12,95,647.21,1590.01,1407.49,550.27,66
12,96,647.41,1588.29,1407.3,550.54,65
12,97,647.35,1589.88,1407.69,549.97,64
12,98,647.18,1588.16,1407.07,549.91,63
12,99,647.36,1586.99,1407.87,550.24,62
12,100,648.04,1589.2,1407.29,550.41,61
12,101,647.27,1589.87,1408.32,550.1,60
12,102,647.86,1587.61,1408.89,549.61,59
12,103,647.98,1587.48,1409.26,550.17,58
12,104,647.11,1592.06,1406.88,550.02,57
12,105,648.59,1590.39,1406.21,549.98,56
12,106,647.45,1590.23,1407.87,550.2,55
12,107,647.04,1589.44,1408.22,549.78,54
12,108,648.14,1589.31,1408.16,549.95,53
12,109,647.35,1590.36,1407.07,549.82,52
12,110,647.82,1588.67,1408.7,550.0,51
12,111,648.07,1590.48,1407.35,549.9,50
12,112,648.16,1589.15,1407.46,549.8,49
12,113,647.82,1590.65,1408.19,549.89,48
12,114,648.51,1591.41,1408.54,549.48,47
12,115,647.78,1591.87,1408.2,549.5,46
12,116,648.96,1592.78,1408.55,549.43,45
12,117,648.47,1590.46,1409.43,549.58,44
12,118,648.89,1590.52,1410.69,549.76,43
12,119,648.84,1590.59,1407.82,548.98,42
12,120,648.85,1591.41,1407.95,550.04,41
12,121,648.85,1593.08,1407.95,549.99,40
12,122,648.59,1593.23,1409.53,549.64,39
12,123,649.0,1592.63,1410.03,549.42,38
12,124,648.48,1589.63,1408.79,549.77,37
12,125,648.83,1590.63,1410.34,550.4,36
12,126,648.29,1591.65,1408.89,549.45,35
12,127,648.81,1591.15,1409.24,549.48,34
12,128,648.95,1593.84,1409.53,549.25,33
12,129,649.09,1592.66,1409.46,549.54,32
12,130,648.71,1591.64,1408.17,549.27,31
12,131,648.21,1591.6,1410.23,548.89,30
12,132,648.89,1592.54,1409.65,549.17,29
12,133,649.15,1593.11,1409.91,549.15,28
12,134,649.42,1591.08,1410.54,549.38,27
12,135,649.21,1592.73,1408.55,549.64,26
12,136,649.52,1591.69,1410.74,549.26,25
12,137,649.0,1594.36,1409.87,549.58,24
12,138,649.5,1594.18,1410.75,549.3,23
12,139,649.42,1592.25,1410.41,549.39,22
12,140,649.68,1593.82,1408.76,549.02,21
12,141,649.32,1591.99,1411.23,548.45,20
12,142,649.83,1595.0,1410.42,549.01,19
12,143,649.94,1592.58,1411.19,548.73,18
12,144,649.12,1593.95,1410.71,548.46,17
12,145,650.22,1593.19,1411.22,549.43,16
12,146,649.81,1595.31,1410.19,549.35,15
12,147,649.43,1593.19,1409.79,548.97,14
12,148,650.07,1594.89,1409.89,548.98,13
12,149,650.03,1594.8,1410.49,548.08,12
12,150,650.2,1593.99,1411.4,548.78,11
12,151,650.07,1595.14,1409.77,549.12,10
12,152,649.95,1596.3,1410.96,548.55,9
12,153,650.02,1595.04,1411.18,548.9,8
12,154,649.98,1594.58,1413.27,548.8,7
12,155,650.36,1592.87,1412.64,548.99,6
12,156,649.95,1595.98,1411.89,548.65,5
12,157,650.81,1594.21,1411.12,548.67,4
12,158,650.55,1596.08,1411.66,548.33,3
12,159,651.41,1593.71,1411.9,548.79,2
12,160,650.91,1594.42,1410.43,548.35,1
12,161,650.84,1595.96,1412.54,548.71,0
13,1,641.85,1583.66,1401.43,553.13,192
13,2,642.21,1579.6,1400.05,552.75,191
13,3,642.11,1578.6,1399.05,553.32,190
13,4,641.53,1581.38,1398.73,553.1,189
13,5,642.14,1581.98,1400.05,552.28,188
13,6,642.19,1580.66,1400.27,553.03,187
13,7,642.08,1579.04,1399.64,552.68,186
13,8,642.14,1583.52,1401.5,553.02,185
13,9,642.57,1581.07,1400.8,552.84,184
13,10,642.46,1578.28,1400.33,552.69,183
13,11,642.18,1580.2,1400.92,552.97,182
13,12,642.65,1581.84,1401.35,552.63,181
13,13,642.78,1578.93,1400.5,552.55,180
13,14,643.23,1581.51,1399.8,552.85,179
13,15,643.02,1581.07,1401.48,551.9,178
13,16,641.62,1579.85,1401.11,553.09,177
13,17,642.3,1580.31,1401.13,552.46,176
13,18,642.57,1580.91,1402.17,552.92,175
13,19,642.85,1583.48,1401.59,552.9,174
13,20,642.54,1580.79,1400.71,552.51,173
13,21,642.95,1582.04,1402.88,552.73,172
13,22,642.76,1581.73,1402.57,552.72,171
13,23,643.61,1581.23,1400.86,552.25,170
13,24,642.9,1580.61,1401.73,552.53,169
13,25,643.64,1579.86,1400.8,552.66,168
13,26,643.22,1582.1,1402.63,552.09,167
13,27,642.9,1581.11,1400.07,552.41,166
13,28,643.02,1581.33,1401.01,552.34,165
13,29,642.96,1582.55,1402.17,552.24,164
13,30,643.18,1582.59,1401.84,552.7,163
13,31,643.49,1583.76,1402.42,551.88,162
13,32,643.19,1582.46,1402.68,552.83,161
13,33,643.26,1582.67,1402.69,552.21,160
13,34,644.16,1581.06,1402.66,552.41,159
13,35,644.0,1582.83,1402.89,552.11,158
13,36,643.26,1581.7,1401.09,552.03,157
13,37,643.75,1582.66,1402.46,552.51,156
13,38,643.47,1585.8,1402.97,552.05,155
13,39,643.63,1581.86,1402.4,551.44,154
13,40,644.26,1579.77,1402.52,551.72,153
13,41,643.53,1582.54,1404.09,551.71,152
13,42,644.22,1584.7,1400.74,551.84,151
13,43,644.49,1581.81,1403.63,551.99,150
13,44,643.91,1583.55,1403.01,551.69,149
13,45,643.88,1583.99,1402.94,552.06,148
13,46,643.74,1584.38,1402.96,551.45,147
13,47,643.86,1582.63,1402.2,551.76,146
13,48,644.36,1583.03,1403.16,551.9,145
13,49,643.85,1583.45,1403.74,551.9,144
13,50,644.42,1585.46,1403.46,551.26,143
13,51,644.35,1583.27,1404.62,551.93,142
13,52,644.05,1584.78,1403.31,551.27,141
13,53,644.68,1583.69,1404.43,551.73,140
13,54,644.95,1584.76,1404.14,551.59,139
13,55,644.56,1582.26,1403.32,551.27,138
13,56,644.01,1583.34,1404.01,551.65,137
13,57,644.52,1584.28,1404.41,551.67,136
13,58,644.65,1583.88,1404.53,552.01,135
13,59,644.58,1583.95,1402.38,551.36,134
13,60,643.78,1583.63,1404.02,551.59,133
13,61,645.62,1584.36,1403.43,551.9,132
13,62,643.96,1583.1,1404.39,551.5,131
13,63,644.71,1583.84,1404.11,551.29,130
13,64,644.85,1583.65,1403.83,552.12,129
13,65,644.69,1584.96,1403.88,551.54,128
13,66,645.09,1585.51,1404.33,551.41,127
13,67,644.99,1585.02,1402.72,552.23,126
13,68,645.29,1584.18,1404.41,551.01,125
13,69,644.84,1583.66,1404.25,550.92,124
13,70,645.24,1586.33,1403.69,551.42,123
13,71,644.77,1586.21,1403.86,551.58,122
13,72,644.45,1584.46,1403.59,551.38,121
13,73,645.44,1586.09,1404.13,550.46,120
13,74,645.27,1586.77,1406.75,551.15,119
13,75,645.04,1586.29,1404.46,551.63,118
13,76,645.02,1585.69,1405.43,551.32,117
13,77,645.86,1585.54,1405.8,550.71,116
13,78,644.79,1587.68,1404.86,551.46,115
13,79,645.52,1586.21,1403.85,551.15,114
13,80,646.07,1586.37,1405.52,551.33,113
13,81,645.16,1587.41,1404.79,551.03,112
13,82,646.45,1587.17,1404.59,551.11,111
13,83,645.67,1588.56,1405.19,551.73,110
13,84,645.18,1586.58,1404.61,550.89,109
13,85,645.55,1585.84,1406.67,551.44,108
13,86,645.95,1586.2,1404.8,551.22,107
13,87,645.95,1586.68,1405.84,551.24,106
13,88,645.81,1585.99,1404.41,551.02,105
13,89,646.79,1585.68,1406.41,550.72,104
13,90,645.77,1588.19,1405.39,550.98,103
13,91,646.1,1586.36,1406.37,550.86,102
13,92,645.5,1586.17,1403.23,550.87,101
13,93,646.62,1586.07,1406.25,550.96,100
13,94,645.84,1589.25,1405.63,551.41,99
13,95,645.53,1587.16,1405.79,550.77,98
13,96,646.51,1591.64,1406.33,550.77,97
13,97,645.83,1585.37,1406.97,550.57,96
13,98,647.36,1588.76,1406.37,550.83,95
13,99,646.52,1586.96,1404.75,550.53,94
13,100,646.4,1587.1,1405.19,550.44,93
13,101,646.86,1588.85,1406.42,550.82,92
13,102,646.04,1587.08,1406.59,550.32,91
13,103,646.58,1586.6,1405.08,550.82,90
13,104,646.99,1587.43,1405.25,549.91,89
13,105,647.36,1588.4,1406.04,550.44,88
13,106,645.9,1589.09,1408.19,550.29,87
13,107,647.67,1588.29,1407.99,550.6,86
13,108,646.88,1590.72,1407.34,550.59,85
13,109,646.02,1586.78,1407.14,550.9,84
13,110,646.9,1587.95,1405.37,550.2,83
13,111,646.94,1587.71,1406.13,550.4,82
13,112,647.51,1589.64,1407.19,550.45,81
13,113,647.2,1588.77,1406.7,550.59,80
13,114,646.93,1587.55,1408.24,549.78,79
13,115,647.67,1589.66,1406.37,550.33,78
13,116,646.94,1590.11,1407.84,550.43,77
13,117,647.45,1589.08,1408.68,550.64,76
13,118,647.01,1590.27,1407.92,550.17,75
13,119,647.11,1590.83,1407.39,550.3,74
13,120,647.85,1592.49,1407.04,550.14,73
13,121,647.36,1589.65,1407.82,550.03,72
13,122,646.87,1591.71,1408.08,550.03,71
13,123,647.59,1591.89,1407.02,550.2,70
13,124,646.91,1589.62,1408.2,549.77,69
13,125,647.43,1590.8,1408.24,549.74,68
13,126,647.7,1590.59,1407.92,550.39,67
13,127,647.36,1590.5,1406.96,549.56,66
13,128,647.95,1590.11,1407.59,549.7,65
13,129,648.01,1588.35,1408.82,550.13,64
13,130,647.14,1590.39,1410.21,550.33,63
13,131,647.44,1591.18,1407.01,549.53,62
13,132,647.79,1591.06,1408.86,550.17,61
13,133,648.06,1588.54,1408.22,550.19,60
13,134,648.08,1590.77,1408.59,549.97,59
13,135,647.16,1592.02,1408.31,550.06,58
13,136,647.07,1592.7,1407.53,550.59,57
13,137,648.88,1589.2,1409.17,549.5,56
13,138,647.82,1590.13,1408.94,549.88,55
13,139,647.64,1591.48,1408.48,549.21,54
13,140,647.99,1593.02,1408.38,549.19,53
13,141,648.54,1589.99,1408.94,549.66,52
13,142,648.96,1590.98,1407.91,549.55,51
13,143,647.81,1591.01,1410.31,550.04,50
13,144,649.16,1591.92,1409.07,549.34,49
13,145,648.49,1591.26,1409.64,549.28,48
13,146,648.45,1589.61,1409.35,549.8,47
13,147,647.83,1589.97,1408.1,549.52,46
13,148,647.96,1593.31,1409.55,549.73,45
13,149,647.93,1593.29,1409.78,549.32,44
13,150,647.99,1591.72,1408.95,549.38,43
13,151,648.37,1592.76,1407.31,549.91,42
13,152,649.09,1592.22,1409.34,549.78,41
13,153,648.72,1591.72,1410.42,550.06,40
13,154,648.39,1592.64,1408.71,549.56,39
13,155,648.52,1593.66,1409.56,549.4,38
13,156,649.52,1591.41,1410.25,549.17,37
13,157,649.39,1594.51,1409.55,548.68,36
13,158,648.68,1595.36,1409.35,549.85,35
13,159,648.76,1591.77,1410.51,549.49,34
13,160,649.39,1592.61,1410.78,549.56,33
13,161,649.55,1591.93,1410.84,549.09,32
13,162,649.07,1592.55,1409.27,548.7,31
13,163,649.67,1591.99,1409.92,548.98,30
13,164,649.12,1592.31,1411.22,549.0,29
13,165,649.95,1594.36,1409.88,549.25,28
13,166,649.52,1594.08,1411.07,549.19,27
13,167,648.97,1593.92,1410.19,548.27,26
13,168,649.56,1592.35,1410.08,549.08,25
13,169,648.82,1593.48,1410.25,548.8,24
13,170,649.51,1591.36,1410.63,549.18,23
13,171,649.65,1594.41,1411.56,548.99,22
13,172,650.01,1593.44,1410.13,548.87,21
13,173,649.73,1594.93,1410.76,548.76,20
13,174,650.24,1591.98,1410.28,549.21,19
13,175,650.41,1594.36,1411.08,548.83,18
13,176,649.97,1594.02,1410.34,548.8,17
13,177,649.45,1593.96,1411.13,549.36,16
13,178,649.6,1593.8,1412.07,549.39,15
13,179,650.07,1593.79,1410.75,548.27,14
13,180,649.56,1594.3,1411.05,548.99,13
13,181,649.89,1593.38,1411.53,549.53,12
13,182,649.89,1594.5,1411.99,548.58,11
13,183,650.57,1592.52,1411.05,548.64,10
13,184,650.16,1592.13,1412.52,548.83,9
13,185,650.6,1596.51,1410.91,547.94,8
13,186,650.65,1594.31,1410.66,548.84,7
13,187,651.22,1594.6,1412.39,548.34,6
13,188,649.61,1595.9,1412.13,548.48,5
13,189,651.01,1592.77,1410.77,548.43,4
13,190,650.23,1596.72,1411.85,548.51,3
13,191,649.9,1596.35,1410.97,548.16,2
13,192,650.3,1595.32,1411.36,548.74,1
13,193,650.39,1596.46,1412.4,549.04,0
14,1,641.61,1582.03,1400.42,553.06,218
14,2,642.0,1580.94,1400.32,552.81,217
14,3,641.99,1578.98,1399.25,552.85,216
14,4,642.62,1579.04,1400.89,552.68,215
14,5,641.48,1581.0,1401.58,552.64,214
14,6,641.6,1580.96,1399.59,553.04,213
14,7,642.73,1580.88,1401.03,553.1,212
14,8,642.71,1580.61,1401.06,552.88,211
14,9,642.51,1584.29,1400.69,552.37,210
14,10,642.31,1580.32,1400.34,553.08,209
14,11,642.88,1580.64,1399.49,552.8,208
14,12,642.25,1581.09,1400.56,553.12,207
14,13,642.61,1580.25,1399.6,552.72,206
14,14,642.53,1580.66,1401.39,552.3,205
14,15,642.28,1581.1,1400.37,552.58,204
14,16,642.6,1581.93,1400.8,552.08,203
14,17,642.42,1581.77,1401.54,552.9,202
14,18,643.14,1581.39,1401.2,552.33,201
14,19,641.87,1579.62,1400.48,552.2,200
14,20,642.66,1580.83,1401.85,552.3,199
14,21,642.87,1580.95,1400.35,552.35,198
14,22,642.03,1582.42,1402.33,552.47,197
14,23,642.9,1581.24,1400.6,552.74,196
14,24,643.06,1578.17,1400.49,551.89,195
14,25,643.59,1581.53,1401.56,552.38,194
14,26,643.45,1582.84,1401.25,552.98,193
14,27,643.12,1580.12,1401.56,552.6,192
14,28,643.03,1581.45,1402.95,552.07,191
14,29,642.02,1583.96,1400.61,552.32,190
14,30,643.01,1583.56,1402.79,552.0,189
14,31,643.75,1583.76,1401.71,552.64,188
14,32,643.66,1581.92,1401.63,552.52,187
14,33,642.63,1581.87,1400.85,552.75,186
14,34,643.17,1582.69,1401.69,552.22,185
14,35,643.44,1581.55,1401.76,552.22,184
14,36,643.23,1582.97,1401.62,552.74,183
14,37,643.69,1580.95,1402.47,552.03,182
14,38,643.53,1581.76,1400.33,552.21,181
14,39,642.94,1583.21,1402.28,552.02,180
14,40,644.28,1581.29,1401.69,551.84,179
14,41,644.41,1584.47,1401.11,551.91,178
14,42,643.31,1582.25,1401.47,551.96,177
14,43,644.07,1585.32,1401.12,551.8,176
14,44,643.79,1581.16,1402.6,552.26,175
14,45,644.03,1583.74,1402.04,552.02,174
14,46,643.31,1583.75,1403.8,552.19,173
14,47,643.55,1584.46,1404.47,552.11,172
14,48,644.08,1584.14,1401.35,551.89,171
14,49,643.7,1584.4,1403.26,551.96,170
14,50,643.71,1581.45,1402.73,551.69,169
14,51,643.55,1584.65,1403.45,551.81,168
14,52,643.39,1582.62,1403.64,552.07,167
14,53,643.87,1583.75,1401.24,551.27,166
14,54,644.89,1584.36,1402.96,551.77,165
14,55,643.43,1585.01,1402.1,552.08,164
14,56,644.23,1583.82,1402.03,551.46,163
